date,store_nbr,family,sales,onpromotion
2013-01-01,5,GROCERY II,0.0,0
2013-01-02,5,GROCERY II,13.0,0
2013-01-03,5,GROCERY II,8.0,0
2013-01-04,5,GROCERY II,23.0,0
2013-01-05,5,GROCERY II,18.0,0
2013-01-06,5,GROCERY II,13.0,0
2013-01-07,5,GROCERY II,8.0,0
2013-01-08,5,GROCERY II,12.0,0
2013-01-09,5,GROCERY II,25.0,0
2013-01-10,5,GROCERY II,5.0,0
2013-01-11,5,GROCERY II,18.0,0
2013-01-12,5,GROCERY II,17.0,0
2013-01-13,5,GROCERY II,20.0,0
2013-01-14,5,GROCERY II,7.0,0
2013-01-15,5,GROCERY II,7.0,0
2013-01-16,5,GROCERY II,21.0,0
2013-01-17,5,GROCERY II,22.0,0
2013-01-18,5,GROCERY II,23.0,0
2013-01-19,5,GROCERY II,21.0,0
2013-01-20,5,GROCERY II,19.0,0
2013-01-21,5,GROCERY II,18.0,0
2013-01-22,5,GROCERY II,9.0,0
2013-01-23,5,GROCERY II,10.0,0
2013-01-24,5,GROCERY II,8.0,0
2013-01-25,5,GROCERY II,13.0,0
2013-01-26,5,GROCERY II,17.0,0
2013-01-27,5,GROCERY II,5.0,0
2013-01-28,5,GROCERY II,28.0,0
2013-01-29,5,GROCERY II,16.0,0
2013-01-30,5,GROCERY II,10.0,0
2013-01-31,5,GROCERY II,16.0,0
2013-02-01,5,GROCERY II,12.0,0
2013-02-02,5,GROCERY II,26.0,0
2013-02-03,5,GROCERY II,18.0,0
2013-02-04,5,GROCERY II,11.0,0
2013-02-05,5,GROCERY II,15.0,0
2013-02-06,5,GROCERY II,14.0,0
2013-02-07,5,GROCERY II,24.0,0
2013-02-08,5,GROCERY II,22.0,0
2013-02-09,5,GROCERY II,21.0,0
2013-02-10,5,GROCERY II,15.0,0
2013-02-11,5,GROCERY II,8.0,0
2013-02-12,5,GROCERY II,12.0,0
2013-02-13,5,GROCERY II,35.0,0
2013-02-14,5,GROCERY II,24.0,0
2013-02-15,5,GROCERY II,19.0,0
2013-02-16,5,GROCERY II,26.0,0
2013-02-17,5,GROCERY II,6.0,0
2013-02-18,5,GROCERY II,15.0,0
2013-02-19,5,GROCERY II,15.0,0
